_id;Number;Name of Location;Date;Login Hour;Name;Age;gender;Email;No Telp;Brand Device;Digital Interest;Location Type
6818a153a750bed478947ad9;321;Cafe Delight;12/2/2023;08:03:00;Hasheem Lefwich;1988;Male;hlefwich8w@aboutads.info;618-877-9728;Nokia;Social Media;urban
6818a153a750bed478947ada;322;Salad Sensations;12/9/2023;12:11:00;Kalli Bollen;1984;Female;kbollen8x@geocities.jp;927-127-5665;Nokia;Social Media;sub urban
6818a153a750bed478947adb;323;The Brew House;12/14/2023;08:54:00;Matilde Lamonby;1972;Female;mlamonby8y@flavors.me;953-525-4258;Nokia;Social Media;coastal
6818a153a750bed478947adc;324;Cafe Delight;12/23/2023;17:08:00;Murry Rubinfeld;2002;Male;mrubinfeld8z@cnn.com;695-853-2673;Nokia;Social Media;Suburban Fringe
6818a153a750bed478947add;325;The Brew House;12/24/2023;10:09:00;Gareth Rawlison;1961;Male;grawlison90@usda.gov;109-628-6904;Nokia;Social Media;metropolitan
6818a153a750bed478947ade;326;The Rustic Tavern;12/28/2023;11:10:00;Bidget Storrah;1964;Female;bstorrah91@yolasite.com;180-407-5179;Nokia;E-commerce;urban
6818a153a750bed478947adf;327;The Green Leaf;12/24/2023;15:20:00;Eric Pottinger;1978;Male;epottinger92@github.io;647-703-9185;Nokia;E-commerce;sub urban
6818a153a750bed478947ae0;328;The Salad Spot;12/8/2023;18:17:00;Gerri Lindfors;1970;Female;glindfors93@over-blog.com;807-581-8978;Nokia;E-commerce;coastal
6818a153a750bed478947ae1;329;The Brew House;12/21/2023;16:12:00;Ulick Timny;1981;Male;utimny94@engadget.com;506-995-6919;Nokia;E-commerce;Suburban Fringe
6818a153a750bed478947ae2;330;Barrel & Brew;12/12/2023;14:27:00;Aylmer Blumsom;1997;Male;ablumsom95@etsy.com;711-793-7653;Nokia;E-commerce;metropolitan
6818a153a750bed478947ae3;331;Barrel & Brew;12/16/2023;13:32:00;Roseanna Nicolson;1980;Female;rnicolson96@yahoo.com;281-356-1571;Nokia;Gaming;urban
6818a153a750bed478947ae4;332;The Salad Spot;12/29/2023;17:53:00;Petronella Czajka;1960;Female;pczajka97@umich.edu;691-623-5555;Nokia;Gaming;sub urban
6818a153a750bed478947ae5;333;Barrel & Brew;12/6/2023;19:54:00;Drud Kliner;2000;Male;dkliner98@alibaba.com;119-199-5932;Nokia;Gaming;coastal
6818a153a750bed478947ae6;334;Java Junction;12/8/2023;08:44:00;Miller Scarlon;1986;Male;mscarlon99@etsy.com;797-294-3289;Nokia;Gaming;Suburban Fringe
6818a153a750bed478947ae7;335;The Rustic Tavern;12/24/2023;16:14:00;Lucine Vasyutichev;1971;Female;lvasyutichev9a@icio.us;872-785-6215;Nokia;Gaming;metropolitan
6818a153a750bed478947ae8;336;The Rustic Tavern;12/1/2023;13:51:00;Sheffy Boldock;1961;Male;sboldock9b@example.com;904-289-7433;Nokia;News;urban
6818a153a750bed478947ae9;337;The Salad Spot;12/18/2023;11:36:00;Shanon Place;1986;Female;splace9c@surveymonkey.com;887-453-4491;Nokia;News;sub urban
6818a153a750bed478947aea;338;The Brew House;12/29/2023;21:51:00;Cary Doughton;1960;Female;cdoughton9d@prweb.com;493-339-5877;Nokia;News;coastal
6818a153a750bed478947aeb;339;The Green Leaf;12/6/2023;16:13:00;Barty Lahrs;2001;Male;blahrs9e@infoseek.co.jp;790-156-9964;Nokia;News;Suburban Fringe
6818a153a750bed478947aec;340;The Urban Cafe;12/13/2023;08:41:00;Cathryn Torri;1968;Female;ctorri9f@gravatar.com;720-560-6769;Nokia;News;metropolitan
6818a153a750bed478947aed;341;Salad Sensations;12/4/2023;17:46:00;Lorne Edmed;1981;Male;ledmed9g@skyrock.com;320-275-5312;Nokia;Technology;urban
6818a153a750bed478947aee;342;Java Junction;12/10/2023;16:03:00;Manfred Dikes;1976;Male;mdikes9h@t-online.de;584-772-2538;Nokia;Technology;sub urban
6818a153a750bed478947aef;343;The Coffee Bean;12/10/2023;08:27:00;Martina Dewfall;1973;Female;mdewfall9i@jalbum.net;589-603-6224;Nokia;Technology;coastal
6818a153a750bed478947af0;344;The Coffee Bean;12/22/2023;15:35:00;Vladamir Iacobacci;1962;Male;viacobacci9j@theguardian.com;956-218-7728;Nokia;Technology;Suburban Fringe
6818a153a750bed478947af1;345;The Coffee Bean;12/7/2023;19:53:00;Zed Sanbrooke;1976;Male;zsanbrooke9k@indiatimes.com;449-483-5723;Nokia;Technology;metropolitan
6818a153a750bed478947af2;346;The Green Leaf;12/29/2023;12:03:00;Judon Hughson;1993;Male;jhughson9l@slate.com;167-869-1397;Nokia;Podcast;urban
6818a153a750bed478947af3;347;Salad Sensations;12/14/2023;18:03:00;Blancha Winser;1982;Female;bwinser9m@whitehouse.gov;864-756-2907;Nokia;Podcast;sub urban
6818a153a750bed478947af4;348;Cafe Delight;12/25/2023;16:24:00;Leola Ryle;1969;Female;lryle9n@dot.gov;461-935-8964;Nokia;Podcast;coastal
6818a153a750bed478947af5;349;The Brew House;12/14/2023;15:18:00;Moshe Jeger;1964;Male;mjeger9o@twitpic.com;655-735-2290;Nokia;Podcast;Suburban Fringe
6818a153a750bed478947af6;350;The Salad Spot;12/29/2023;21:31:00;Murray Lafont;1968;Male;mlafont9p@nhs.uk;801-418-8223;Nokia;Podcast;metropolitan
6818a153a750bed478947af7;351;The Coffee Bean;12/4/2023;14:26:00;Peggi Mc Grath;1970;Female;pmc9q@4shared.com;662-239-7004;Nokia;Music;urban
6818a153a750bed478947af8;352;The Brew House;12/12/2023;10:36:00;Selma Pickaver;1997;Female;spickaver9r@123-reg.co.uk;954-640-6271;Nokia;Music;sub urban
6818a153a750bed478947af9;353;The Rustic Tavern;12/9/2023;14:45:00;Archambault Yakubov;1960;Male;ayakubov9s@usda.gov;556-987-4364;Nokia;Music;coastal
6818a153a750bed478947afa;354;The Salad Spot;12/24/2023;14:30:00;Dorena Kupper;1986;Female;dkupper9t@feedburner.com;256-197-9182;Nokia;Music;Suburban Fringe
6818a153a750bed478947afb;355;The Urban Cafe;12/9/2023;12:24:00;Maura Frew;1986;Female;mfrew9u@cornell.edu;458-125-2857;Nokia;Music;metropolitan
6818a153a750bed478947afc;356;The Urban Cafe;12/12/2023;10:22:00;Geordie Hammelberg;1962;Male;ghammelberg9v@utexas.edu;914-563-7012;Nokia;Sport;urban
6818a153a750bed478947afd;357;Barrel & Brew;12/14/2023;19:04:00;Rozanne Bleddon;1972;Female;rbleddon9w@nifty.com;778-825-8851;Nokia;Sport;sub urban
6818a153a750bed478947afe;358;Salad Sensations;12/20/2023;21:59:00;Rickie Hallett;1992;Male;rhallett9x@indiegogo.com;444-175-2800;Nokia;Sport;coastal
6818a153a750bed478947aff;359;Barrel & Brew;12/5/2023;13:56:00;Willi Wynrahame;2001;Male;wwynrahame9y@studiopress.com;136-881-1139;Nokia;Sport;Suburban Fringe
6818a153a750bed478947b00;360;Salad Sensations;12/28/2023;20:19:00;Kalinda Agate;1974;Female;kagate9z@ca.gov;171-836-1886;Nokia;Sport;metropolitan
6818a153a750bed478947b01;361;The Coffee Bean;12/21/2023;21:13:00;Donnell Woolacott;1966;Male;dwoolacotta0@linkedin.com;299-722-1580;Motorola;Social Media;urban
6818a153a750bed478947b02;362;The Green Leaf;12/22/2023;19:39:00;Cathee Marder;1984;Female;cmardera1@nationalgeographic.com;203-440-0026;Motorola;Social Media;sub urban
6818a153a750bed478947b03;363;Cafe Delight;12/22/2023;17:11:00;Elberta Rubinek;1970;Female;erubineka2@statcounter.com;131-507-3199;Motorola;Social Media;coastal
6818a153a750bed478947b04;364;The Salad Spot;12/11/2023;20:56:00;Florian Merle;1970;Male;fmerlea3@trellian.com;504-718-0066;Motorola;Social Media;Suburban Fringe
6818a153a750bed478947b05;365;The Salad Spot;12/27/2023;11:27:00;Nickolai Coppo;1960;Male;ncoppoa4@live.com;221-621-3689;Motorola;Social Media;metropolitan
6818a153a750bed478947b06;366;The Salad Spot;12/13/2023;10:35:00;Kerri Ghiotto;1969;Female;kghiottoa5@hao123.com;158-610-8671;Motorola;E-commerce;urban
6818a153a750bed478947b07;367;Salad Sensations;12/16/2023;08:00:00;Michaeline Rampling;1974;Female;mramplinga6@godaddy.com;839-897-9566;Motorola;E-commerce;sub urban
6818a153a750bed478947b08;368;The Green Leaf;12/21/2023;17:41:00;Myrwyn Gane;1961;Male;mganea7@comcast.net;787-788-0858;Motorola;E-commerce;coastal
6818a153a750bed478947b09;369;The Green Leaf;12/28/2023;18:54:00;Jaquelin Dunston;1994;Female;jdunstona8@mac.com;763-370-9765;Motorola;E-commerce;Suburban Fringe
6818a153a750bed478947b0a;370;The Salad Spot;12/25/2023;15:23:00;Mill Roderham;1976;Male;mroderhama9@apple.com;131-851-9804;Motorola;E-commerce;metropolitan
6818a153a750bed478947b0b;371;Barrel & Brew;12/22/2023;20:04:00;Patrick Sillitoe;2000;Male;psillitoeaa@typepad.com;996-315-6592;Motorola;Gaming;urban
6818a153a750bed478947b0c;372;The Rustic Tavern;12/29/2023;10:36:00;Cull Soonhouse;2003;Male;csoonhouseab@hatena.ne.jp;234-671-3693;Motorola;Gaming;sub urban
6818a153a750bed478947b0d;373;Java Junction;12/10/2023;12:11:00;Dulcinea Braganca;1971;Female;dbragancaac@google.it;921-201-9894;Motorola;Gaming;coastal
6818a153a750bed478947b0e;374;The Salad Spot;12/6/2023;08:50:00;Alexia Brearty;1966;Female;abreartyad@mlb.com;797-457-2523;Motorola;Gaming;Suburban Fringe
6818a153a750bed478947b0f;375;The Rustic Tavern;12/14/2023;12:08:00;Lesley Kofax;1998;Male;lkofaxae@sun.com;281-810-6707;Motorola;Gaming;metropolitan
6818a153a750bed478947b10;376;The Salad Spot;12/21/2023;17:41:00;Dru Hazeley;1995;Female;dhazeleyaf@imdb.com;260-979-9332;Motorola;News;urban
6818a153a750bed478947b11;377;Barrel & Brew;12/8/2023;14:39:00;Chrisse Gerding;1997;Male;cgerdingag@theglobeandmail.com;511-746-0039;Motorola;News;sub urban
6818a153a750bed478947b12;378;The Urban Cafe;12/2/2023;10:01:00;Alvinia Grimsell;1982;Female;agrimsellah@ihg.com;112-283-0383;Motorola;News;coastal
6818a153a750bed478947b13;379;The Brew House;12/4/2023;11:03:00;Reggie Cranton;1995;Male;rcrantonai@google.com;935-647-0349;Motorola;News;Suburban Fringe
6818a153a750bed478947b14;380;The Coffee Bean;12/7/2023;12:23:00;Myrah Lyokhin;1967;Female;mlyokhinaj@china.com.cn;203-671-9392;Motorola;News;metropolitan
6818a153a750bed478947b15;381;Salad Sensations;12/21/2023;19:30:00;Merrill Inglish;1961;Female;minglishak@umn.edu;173-276-1212;Motorola;Technology;urban
6818a153a750bed478947b16;382;The Urban Cafe;12/14/2023;16:58:00;Tildi Plowright;1974;Female;tplowrightal@opensource.org;877-169-4179;Motorola;Technology;sub urban
6818a153a750bed478947b17;383;The Salad Spot;12/2/2023;14:19:00;Niels Vernau;1990;Male;nvernauam@woothemes.com;955-101-7277;Motorola;Technology;coastal
6818a153a750bed478947b18;384;Cafe Delight;12/2/2023;16:30:00;Craggy Pasticznyk;1981;Male;cpasticznykan@oakley.com;521-808-1059;Motorola;Technology;Suburban Fringe
6818a153a750bed478947b19;385;Cafe Delight;12/15/2023;15:02:00;Loria Avent;1968;Female;laventao@drupal.org;176-305-4782;Motorola;Technology;metropolitan
6818a153a750bed478947b1a;386;Cafe Delight;12/5/2023;12:41:00;Dorolice Bertie;1961;Female;dbertieap@webnode.com;869-732-7771;Motorola;Podcast;urban
6818a153a750bed478947b1b;387;Cafe Delight;12/10/2023;18:42:00;Margery Lowis;1990;Female;mlowisaq@reuters.com;393-669-2759;Motorola;Podcast;sub urban
6818a153a750bed478947b1c;388;The Brew House;12/14/2023;20:35:00;Mike Hustings;1988;Male;mhustingsar@ycombinator.com;800-616-4432;Motorola;Podcast;coastal
6818a153a750bed478947b1d;389;The Green Leaf;12/20/2023;16:49:00;Merwin Dwelly;1976;Male;mdwellyas@youtube.com;359-958-8947;Motorola;Podcast;Suburban Fringe
6818a153a750bed478947b1e;390;The Coffee Bean;12/25/2023;09:46:00;Barbra Andriveaux;1976;Female;bandriveauxat@eventbrite.com;316-381-0910;Motorola;Podcast;metropolitan
6818a153a750bed478947b1f;391;Salad Sensations;12/9/2023;11:41:00;Hunt Greenwell;1976;Male;hgreenwellau@bandcamp.com;363-184-9595;Motorola;Music;urban
6818a153a750bed478947b20;392;The Coffee Bean;12/20/2023;13:50:00;Belle Meneer;2001;Female;bmeneerav@is.gd;125-661-4037;Motorola;Music;sub urban
6818a153a750bed478947b21;393;The Rustic Tavern;12/1/2023;19:57:00;Ricki Woosnam;1966;Female;rwoosnamaw@geocities.jp;526-695-3669;Motorola;Music;coastal
6818a153a750bed478947b22;394;Salad Sensations;12/10/2023;14:12:00;Vassili Langfat;1967;Male;vlangfatax@virginia.edu;215-854-2684;Motorola;Music;Suburban Fringe
6818a153a750bed478947b23;395;Salad Sensations;12/6/2023;17:22:00;Willyt MacKellar;1998;Female;wmackellaray@github.io;507-880-3906;Motorola;Music;metropolitan
6818a153a750bed478947b24;396;The Coffee Bean;12/14/2023;14:07:00;Fidole Espin;2001;Male;fespinaz@geocities.com;865-919-8035;Motorola;Sport;urban
6818a153a750bed478947b25;397;The Brew House;12/28/2023;16:22:00;Hashim MacIan;1986;Male;hmacianb0@360.cn;344-952-2015;Motorola;Sport;sub urban
6818a153a750bed478947b26;398;The Coffee Bean;12/25/2023;19:44:00;Elfie Filyaev;1979;Female;efilyaevb1@ovh.net;256-924-2196;Motorola;Sport;coastal
6818a153a750bed478947b27;399;Barrel & Brew;12/4/2023;10:42:00;Hildagard Buddell;1980;Female;hbuddellb2@blog.com;740-811-1451;Motorola;Sport;Suburban Fringe
6818a153a750bed478947b28;400;Java Junction;12/10/2023;10:12:00;Seymour Leverette;1960;Male;sleveretteb3@blinklist.com;109-436-7934;Motorola;Sport;metropolitan
6818a153a750bed478947b29;401;The Green Leaf;12/25/2023;09:59:00;Veronike Doorbar;1998;Female;vdoorbarb4@liveinternet.ru;434-901-9188;Samsung;Social Media;urban
6818a153a750bed478947b2a;402;Java Junction;12/25/2023;12:04:00;Sandra Liveley;1988;Female;sliveleyb5@newyorker.com;612-500-2388;Samsung;Social Media;sub urban
6818a153a750bed478947b2b;403;Java Junction;12/7/2023;21:12:00;Julee Rowan;1972;Female;jrowanb6@4shared.com;691-992-7371;Samsung;Social Media;coastal
6818a153a750bed478947b2c;404;The Brew House;12/13/2023;10:03:00;Lindsey Sudell;1962;Female;lsudellb7@economist.com;225-317-0021;Samsung;Social Media;Suburban Fringe
6818a153a750bed478947b2d;405;The Urban Cafe;12/22/2023;20:15:00;Ara Sawdy;1998;Female;asawdyb8@barnesandnoble.com;723-629-5011;Samsung;Social Media;metropolitan
6818a153a750bed478947b2e;406;The Rustic Tavern;12/26/2023;11:21:00;Filberte Weymouth;1969;Male;fweymouthb9@joomla.org;202-696-7412;Samsung;E-commerce;urban
6818a153a750bed478947b2f;407;The Coffee Bean;12/25/2023;15:09:00;Dario Bortolussi;1998;Male;dbortolussiba@tumblr.com;754-383-4052;Samsung;E-commerce;sub urban
6818a153a750bed478947b30;408;The Brew House;12/25/2023;19:57:00;Leanora Wentworth;1996;Female;lwentworthbb@blogtalkradio.com;540-652-5034;Samsung;E-commerce;coastal
6818a153a750bed478947b31;409;Salad Sensations;12/5/2023;13:56:00;Gery Chevolleau;1979;Male;gchevolleaubc@w3.org;269-167-4751;Samsung;E-commerce;Suburban Fringe
6818a153a750bed478947b32;410;The Coffee Bean;12/26/2023;19:40:00;Madlen Devonport;1994;Female;mdevonportbd@sourceforge.net;530-695-2720;Samsung;E-commerce;metropolitan
6818a153a750bed478947b33;411;Cafe Delight;12/4/2023;14:11:00;Fransisco Goodinson;1995;Male;fgoodinsonbe@nationalgeographic.com;206-535-7603;Samsung;Gaming;urban
6818a153a750bed478947b34;412;Cafe Delight;12/5/2023;19:38:00;Kerby Dedney;1998;Male;kdedneybf@icq.com;828-386-1745;Samsung;Gaming;sub urban
6818a153a750bed478947b35;413;The Rustic Tavern;12/1/2023;19:44:00;Camila Ranscome;1972;Female;cranscomebg@patch.com;402-149-4799;Samsung;Gaming;coastal
6818a153a750bed478947b36;414;The Urban Cafe;12/29/2023;08:36:00;Jo ann Baline;1962;Female;jannbh@twitpic.com;600-543-3806;Samsung;Gaming;Suburban Fringe
6818a153a750bed478947b37;415;The Urban Cafe;12/3/2023;17:57:00;Tailor Surr;1997;Male;tsurrbi@examiner.com;377-712-6974;Samsung;Gaming;metropolitan
6818a153a750bed478947b38;416;The Urban Cafe;12/22/2023;11:15:00;Thane Roakes;1962;Male;troakesbj@wufoo.com;734-333-0717;Samsung;News;urban
6818a153a750bed478947b39;417;The Urban Cafe;12/19/2023;20:12:00;Christal Rowbotham;1994;Female;crowbothambk@scribd.com;806-546-0146;Samsung;News;sub urban
6818a153a750bed478947b3a;418;Cafe Delight;12/13/2023;17:35:00;Betti Tabbernor;1974;Female;btabbernorbl@senate.gov;574-819-3962;Samsung;News;coastal
6818a153a750bed478947b3b;419;The Brew House;12/4/2023;19:42:00;Curran Polino;1970;Male;cpolinobm@nsw.gov.au;360-368-3055;Samsung;News;Suburban Fringe
6818a153a750bed478947b3c;420;Java Junction;12/29/2023;17:43:00;Laurens Buchanan;1979;Male;lbuchananbn@wp.com;965-837-8679;Samsung;News;metropolitan
6818a153a750bed478947b3d;421;Barrel & Brew;12/2/2023;18:26:00;Ruthann Philippe;1973;Female;rphilippebo@yahoo.com;591-215-3158;Samsung;Technology;urban
6818a153a750bed478947b3e;422;Cafe Delight;12/19/2023;14:56:00;Alex Springer;1998;Male;aspringerbp@etsy.com;533-659-6412;Samsung;Technology;sub urban
6818a153a750bed478947b3f;423;Salad Sensations;12/28/2023;08:29:00;Samson Halliwell;1961;Male;shalliwellbq@hhs.gov;476-355-4997;Samsung;Technology;coastal
6818a153a750bed478947b40;424;Cafe Delight;12/8/2023;17:24:00;Marylou Sayward;1972;Female;msaywardbr@blog.com;438-497-0880;Samsung;Technology;Suburban Fringe
6818a153a750bed478947b41;425;Salad Sensations;12/20/2023;15:33:00;Rouvin Tribell;2003;Male;rtribellbs@plala.or.jp;858-923-7755;Samsung;Technology;metropolitan
6818a153a750bed478947b42;426;The Coffee Bean;12/6/2023;13:54:00;Michele Gownge;1989;Male;mgowngebt@last.fm;665-987-2098;Samsung;Podcast;urban
6818a153a750bed478947b43;427;The Urban Cafe;12/7/2023;21:41:00;Ottilie Jerrom;1997;Female;ojerrombu@vistaprint.com;806-252-2075;Samsung;Podcast;sub urban
6818a153a750bed478947b44;428;The Urban Cafe;12/9/2023;10:16:00;Jeanne Shovelton;2000;Female;jshoveltonbv@nbcnews.com;838-827-5579;Samsung;Podcast;coastal
6818a153a750bed478947b45;429;Barrel & Brew;12/8/2023;14:07:00;Kris Leith-Harvey;1977;Female;kleithharveybw@dailymail.co.uk;898-642-1333;Samsung;Podcast;Suburban Fringe
6818a153a750bed478947b46;430;The Urban Cafe;12/7/2023;08:35:00;Leese Peoples;1990;Female;lpeoplesbx@reuters.com;342-986-2407;Samsung;Podcast;metropolitan
6818a153a750bed478947b47;431;Salad Sensations;12/26/2023;16:04:00;Town Hows;2003;Male;thowsby@nytimes.com;270-333-7213;Samsung;Music;urban
6818a153a750bed478947b48;432;The Green Leaf;12/8/2023;20:09:00;Lonny Jorez;2003;Male;ljorezbz@wsj.com;864-106-5501;Samsung;Music;sub urban
6818a153a750bed478947b49;433;The Brew House;12/11/2023;17:21:00;Emyle Gogarty;1987;Female;egogartyc0@sun.com;788-560-7768;Samsung;Music;coastal
6818a153a750bed478947b4a;434;Java Junction;12/23/2023;15:16:00;Haywood Twinbrow;1969;Male;htwinbrowc1@google.ca;952-471-7092;Samsung;Music;Suburban Fringe
6818a153a750bed478947b4b;435;The Green Leaf;12/21/2023;20:45:00;Willy Wardale;2000;Female;wwardalec2@topsy.com;112-913-6249;Samsung;Music;metropolitan
6818a153a750bed478947b4c;436;Barrel & Brew;12/12/2023;19:26:00;Consalve Brehault;1993;Male;cbrehaultc3@woothemes.com;596-962-7869;Samsung;Sport;urban
6818a153a750bed478947b4d;437;The Coffee Bean;12/24/2023;08:22:00;Jacquelynn Erangy;1996;Female;jerangyc4@soup.io;681-442-1742;Samsung;Sport;sub urban
6818a153a750bed478947b4e;438;The Salad Spot;12/23/2023;15:40:00;Carver Dewhirst;1967;Male;cdewhirstc5@addthis.com;792-197-2927;Samsung;Sport;coastal
6818a153a750bed478947b4f;439;The Brew House;12/22/2023;11:17:00;Virginia Keyse;1961;Female;vkeysec6@nature.com;681-516-2363;Samsung;Sport;Suburban Fringe
6818a153a750bed478947b50;440;The Salad Spot;12/25/2023;20:49:00;Giacopo Stallworthy;1961;Male;gstallworthyc7@techcrunch.com;717-102-2293;Samsung;Sport;metropolitan
6818a153a750bed478947b51;441;The Green Leaf;12/30/2023;17:58:00;Francisco Toffler;1977;Male;ftofflerc8@geocities.jp;505-178-0592;Apple;Social Media;urban
6818a153a750bed478947b52;442;The Brew House;12/18/2023;14:16:00;Herb Birley;1968;Male;hbirleyc9@ocn.ne.jp;980-449-2138;Apple;Social Media;sub urban
6818a153a750bed478947b53;443;Barrel & Brew;12/3/2023;08:12:00;Shina Daoust;1999;Female;sdaoustca@quantcast.com;368-796-0240;Apple;Social Media;coastal
6818a153a750bed478947b54;444;Barrel & Brew;12/13/2023;16:45:00;Alix Baudichon;2001;Male;abaudichoncb@samsung.com;287-500-1557;Apple;Social Media;Suburban Fringe
6818a153a750bed478947b55;445;Cafe Delight;12/16/2023;16:14:00;Arch Caulfield;1961;Male;acaulfieldcc@youku.com;937-795-5272;Apple;Social Media;metropolitan
6818a153a750bed478947b56;446;The Rustic Tavern;12/27/2023;16:57:00;Lennard Pidduck;1994;Male;lpidduckcd@php.net;636-596-7011;Apple;E-commerce;urban
6818a153a750bed478947b57;447;Cafe Delight;12/5/2023;12:10:00;Cathleen Yeskin;1971;Female;cyeskince@go.com;233-735-9480;Apple;E-commerce;sub urban
6818a153a750bed478947b58;448;The Coffee Bean;12/16/2023;10:24:00;Phaedra Goman;1968;Female;pgomancf@europa.eu;558-165-4912;Apple;E-commerce;coastal
6818a153a750bed478947b59;449;The Urban Cafe;12/6/2023;18:42:00;Kalindi Ellar;1967;Female;kellarcg@irs.gov;525-669-4892;Apple;E-commerce;Suburban Fringe
6818a153a750bed478947b5a;450;Java Junction;12/4/2023;09:29:00;Burnard Sloegrave;2003;Male;bsloegravech@jigsy.com;622-544-6349;Apple;E-commerce;metropolitan
6818a153a750bed478947b5b;451;The Coffee Bean;12/29/2023;19:08:00;Jordon Crudge;1985;Male;jcrudgeci@fotki.com;279-524-4219;Apple;Gaming;urban
6818a153a750bed478947b5c;452;The Coffee Bean;12/18/2023;09:22:00;Helene De Ambrosi;1986;Female;hdecj@wordpress.com;771-545-8550;Apple;Gaming;sub urban
6818a153a750bed478947b5d;453;The Green Leaf;12/23/2023;09:09:00;Delmor Golds;1988;Male;dgoldsck@infoseek.co.jp;351-155-5125;Apple;Gaming;coastal
6818a153a750bed478947b5e;454;The Urban Cafe;12/22/2023;14:16:00;Adah Oselton;1965;Female;aoseltoncl@free.fr;737-793-3771;Apple;Gaming;Suburban Fringe
6818a153a750bed478947b5f;455;Java Junction;12/15/2023;12:58:00;Roselin Hardiman;1982;Female;rhardimancm@elpais.com;462-478-9106;Apple;Gaming;metropolitan
6818a153a750bed478947b60;456;Barrel & Brew;12/4/2023;11:19:00;Iorgos Hazelby;1978;Male;ihazelbycn@squarespace.com;786-465-0752;Apple;News;urban
6818a153a750bed478947b61;457;The Brew House;12/12/2023;18:40:00;Geno Dallyn;2000;Male;gdallynco@youku.com;458-994-1492;Apple;News;sub urban
6818a153a750bed478947b62;458;The Urban Cafe;12/29/2023;20:29:00;Micheline Reneke;1994;Female;mrenekecp@homestead.com;882-873-1570;Apple;News;coastal
6818a153a750bed478947b63;459;The Urban Cafe;12/29/2023;11:26:00;Obediah Simek;1987;Male;osimekcq@walmart.com;713-799-5366;Apple;News;Suburban Fringe
6818a153a750bed478947b64;460;The Brew House;12/22/2023;14:39:00;Loretta Segeswoeth;1978;Female;lsegeswoethcr@youku.com;629-191-2653;Apple;News;metropolitan
6818a153a750bed478947b65;461;Java Junction;12/19/2023;15:10:00;Tess Pawsey;1990;Female;tpawseycs@hhs.gov;221-226-6111;Apple;Technology;urban
6818a153a750bed478947b66;462;The Green Leaf;12/14/2023;15:39:00;Ethelred Gibbon;1990;Male;egibbonct@about.me;790-963-7901;Apple;Technology;sub urban
6818a153a750bed478947b67;463;Java Junction;12/23/2023;15:05:00;Amii Welford;1982;Female;awelfordcu@nbcnews.com;241-332-0397;Apple;Technology;coastal
6818a153a750bed478947b68;464;Java Junction;12/21/2023;14:18:00;Yehudi McNirlan;1960;Male;ymcnirlancv@opera.com;711-411-1571;Apple;Technology;Suburban Fringe
6818a153a750bed478947b69;465;The Rustic Tavern;12/6/2023;13:20:00;Justinian De Mattei;1978;Male;jdecw@ustream.tv;519-270-2266;Apple;Technology;metropolitan
6818a153a750bed478947b6a;466;The Green Leaf;12/20/2023;19:56:00;Tynan Pattingson;1974;Male;tpattingsoncx@live.com;181-745-3467;Apple;Podcast;urban
6818a153a750bed478947b6b;467;The Brew House;12/8/2023;19:07:00;Harley Hayzer;1978;Female;hhayzercy@xrea.com;387-630-7535;Apple;Podcast;sub urban
6818a153a750bed478947b6c;468;Barrel & Brew;12/24/2023;15:48:00;Welby McDade;1977;Male;wmcdadecz@nifty.com;439-909-9986;Apple;Podcast;coastal
6818a153a750bed478947b6d;469;The Rustic Tavern;12/23/2023;14:20:00;Phebe Restieaux;1966;Female;prestieauxd0@dailymotion.com;198-268-7135;Apple;Podcast;Suburban Fringe
6818a153a750bed478947b6e;470;The Brew House;12/15/2023;13:34:00;Raphaela Dumbrall;1985;Female;rdumbralld1@mit.edu;358-257-4507;Apple;Podcast;metropolitan
6818a153a750bed478947b6f;471;The Coffee Bean;12/26/2023;14:24:00;Syman Robbert;1990;Male;srobbertd2@furl.net;503-715-5383;Apple;Music;urban
6818a153a750bed478947b70;472;The Rustic Tavern;12/24/2023;18:34:00;Andros Pirrie;1982;Male;apirried3@amazonaws.com;892-100-5450;Apple;Music;sub urban
6818a153a750bed478947b71;473;Cafe Delight;12/14/2023;18:44:00;Rustie Eilhertsen;1971;Male;reilhertsend4@marriott.com;397-325-2539;Apple;Music;coastal
6818a153a750bed478947b72;474;Salad Sensations;12/19/2023;15:45:00;Elyn McLachlan;1977;Female;emclachland5@ft.com;131-355-6190;Apple;Music;Suburban Fringe
6818a153a750bed478947b73;475;The Brew House;12/14/2023;18:03:00;Will Verzey;1994;Male;wverzeyd6@abc.net.au;570-225-8162;Apple;Music;metropolitan
6818a153a750bed478947b74;476;The Green Leaf;12/21/2023;16:57:00;Regan Sabater;1995;Female;rsabaterd7@wired.com;634-146-2366;Apple;Sport;urban
6818a153a750bed478947b75;477;Java Junction;12/28/2023;10:02:00;Franky Coakley;1982;Male;fcoakleyd8@symantec.com;742-563-1776;Apple;Sport;sub urban
6818a153a750bed478947b76;478;Barrel & Brew;12/4/2023;09:58:00;Ruperto Hullbrook;1960;Male;rhullbrookd9@g.co;531-650-9550;Apple;Sport;coastal
6818a153a750bed478947b77;479;Cafe Delight;12/17/2023;17:01:00;Paxton Egginton;1989;Male;peggintonda@facebook.com;352-670-7826;Apple;Sport;Suburban Fringe
6818a153a750bed478947b78;480;The Rustic Tavern;12/13/2023;17:18:00;Bel Suttell;1999;Female;bsuttelldb@businessinsider.com;961-225-3621;Apple;Sport;metropolitan
